nes n40n2,nes n40n3,nes n40n4,nes n40n5,nes n41n1,nes n41n2,nes n41n3,nes n41n4,nes n41n5,lamp n40n2,lamp n40n3,lamp n40n4,lamp n40n5,lamp n41n1,lamp n41n2,lamp n41n3,lamp n41n4,lamp n41n5
-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.644869604,-23.25349666,-23.25349666,-23.25349666,0.586648107,-2.613268668,-3.621699106,-3.293239657,-1.928149207,-23.25349666,-23.25349666,-23.25349666,-3.001617579,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.311859193,-23.25349666,-23.25349666,1.006453876,1.053863032,0.8627248,1.012244853,1.095122014,1.284504281,1.087494548,1.0836769,1.154154357
-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.275397934,-23.25349666,-23.25349666,-23.25349666,-3.150956295,-1.110384916,-0.63240972,-0.906667301,-0.591342711,-0.298580048,-0.60155399,-0.418575236,-0.609956046,-0.301747303
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.15579147,-23.25349666,-23.25349666,-2.853811155,-2.887722812,-3.179388895,-2.680636252,-3.52288737,-3.628352126,-4.516460066,-2.901726924,-3.020558326
-23.25349666,0.061405718,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.818947556,-2.938745492,-3.092666793,-2.360411993,-2.240494757,-2.261639459,-2.140850562,-1.180170453,-2.77459725
-0.492533226,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.674229827,-5.742033536,-4.885465677,-4.258131894,-3.518994092,-4.284546716,-3.046854601,-3.143349741,-2.542936596
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.620308342,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.455337398,-23.25349666,-4.116370926,-23.25349666,-3.113437192,-3.008397459,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.008133212,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.80177776,-5.574709282,-6.241476503,-23.25349666,-5.353979831
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.260730066,-23.25349666,-23.25349666,-0.312809222,1.334171238,2.300611302,-0.320892044,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.451477899,-23.25349666,-23.25349666,-5.029601296,-3.296375701,-2.991996793,-3.011174492,-2.658134982,-2.744931486,-2.869806302,-2.753699894,-2.796423567
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.575846754,-23.25349666,-0.685075099,-4.452173783,-6.63271812,-5.829692588,-5.847204782,-4.119493522,-3.280206313,-5.31054593,-3.821410653,-4.677773924
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.59490934,-23.25349666,-23.25349666,-23.25349666,-4.683656813,-4.026611292,-5.224477649,-4.549522919,-4.320447467,-3.917188124,-4.027864977,-3.640673007,-4.012566034
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.650087372,-23.25349666,-3.08995194,-1.124973691,-3.089159232,-0.348757811,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.788940858,-23.25349666,-23.25349666,-23.25349666,-1.007730257,0.382226582,0.306879786,0.37950158,0.300947865,0.074908962,-0.044554188,0.223664086,-1.041984261,0.152634814
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.83466289,-23.25349666,-23.25349666,-23.25349666,-0.775889693,-1.45427094,-1.183703578,-1.496974469,-0.941600917,-0.855825556,-0.740343929,-0.769522645,-0.996778651
-1.876214939,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.321684863,-3.143744285,-3.177667204,-3.156797336,-2.553502125,-2.667793352,-2.748557321,-3.305406173,-2.448519876
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.928049883,-23.25349666,-0.02536751,-0.949300969,-1.015109895,-0.523828612,-0.778341377,-0.192896574,-0.400019092,-0.454508947,-0.743697592,-0.56341519
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.979766333,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-8.771130481,-23.25349666,-6.793709507,-6.79214704,-5.895298179,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.991080061,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.484593593,1.485630581,-0.315124746,-0.031896959,-1.493224376
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.031828576,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.57717689,-23.25349666,-3.186285483,-23.25349666,-1.708323913,-1.670536431,-3.236304045,-0.632772052,-3.249909469
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.110530545,-23.25349666,-23.25349666,0.020741288,0.168455125,-0.126206073,-0.117384884,0.588326696,0.458534107,-0.039910266,0.32862657,0.203660397
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.192754648,-23.25349666,-1.473213069,-0.353243068,-0.366128412,-0.380422709,0.032164263,-0.222496609,-0.062083124,-0.206689537,-0.040931128
-23.25349666,-23.25349666,-2.258855147,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-7.755430646,-6.097692675,-6.4183157,-23.25349666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.410305818,-23.25349666,-2.233799079,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
-2.479663609,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.554250248,-7.11490087,-23.25349666,-23.25349666,-6.974397406,-3.615101815,-23.25349666,-4.873604379,-3.708935488,-3.731567791
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.494579157,-23.25349666,-23.25349666,-23.25349666,-2.112155001,-2.989126835,-2.680940238,-2.427213119,-1.815223567,-2.360243238,-1.494348411,-2.064789064,-2.233821344
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.692432022,-23.25349666,-1.774448652,-2.016989483,-2.192990812,-2.050027525,-0.656753848,-2.332631032,-1.019488728,-0.517007579,-1.351715857
-23.25349666,-23.25349666,-2.72046335,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.759287768,-4.933793412,-4.38674175,-6.479088444,-23.25349666,-23.25349666,-23.25349666,-1.737769048
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.73706826,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-6.207932793,-4.638967147,-5.401328983,-23.25349666,-5.635411324
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.821162451,-23.25349666,-23.25349666,-23.25349666,-0.367853041,-1.106852612,-0.75633367,-0.190271921,-0.020032286,0.095604041,0.19859715,-0.492838916,0.057904554
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.831668829,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.18982539,-3.976025973,-10.17809607,-5.89538697,-4.608078342,-3.375714617,-3.490181788,-2.820139667,-3.627616001
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.855443792,-23.25349666,-3.573284596,-3.566602319,-3.28939259,-3.477797224,-2.750843307,-3.326997894,-3.198775123,-3.191842615,-3.152899343
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.886592464,-23.25349666,-23.25349666,-2.246701526,-2.670470299,-2.218143784,-2.101816406,-1.781832364,-1.927267106,-1.952378706,-2.239076517,-1.923795163
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.955134391,-23.25349666,-23.25349666,-4.887613704,-5.32023767,-2.555545488,-2.927267979,-3.819599978,-2.466914252,-2.281140152,-2.956770859,-2.10541232,-1.931460392
-23.25349666,-23.25349666,-23.25349666,-2.960590026,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.85833422,-1.94367441,-1.877038604,-1.999231929,-1.596947861,-1.734211763,-1.795049778,-1.899806412,-1.762522523
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.104267861,-23.25349666,-23.25349666,-4.575286973,-2.298461922,-3.022198044,-2.76059181,-3.95469417,-3.714244461,-4.710604417,-23.25349666,-3.100374647
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.202661119,-23.25349666,-23.25349666,-0.736729817,-0.783346338,-0.913651537,-0.792738105,-0.851647897,-1.475801664,-0.920221023,-1.372851128,-0.830058774
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.337532901,-23.25349666,-23.25349666,-2.551770772,-2.852154528,-2.097306728,-2.321767828,-2.453662253,-3.74380921,-3.566467373,-3.098153756,-2.837101131
-3.342176307,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.467478312,-23.25349666,-23.25349666,-5.446069036,-1.648223456,-4.205102814,-23.25349666,-2.852097817,-1.160163468,-1.361094546,-1.686008236,-1.454325465
-3.505791403,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.383358305,-0.218818491,-0.548750497,-0.298670464,-0.77417528,-0.362534749,-0.618569455,-0.768005741,-0.622566444
-3.514422497,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.144649051,0.149977023,0.088554039,0.157449076,0.284855692,0.253574226,0.12751098,0.208022593,0.245031628
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.544115839,-23.25349666,-23.25349666,-5.257825447,-4.693697214,-4.755509635,-8.276958048,-4.163595618,-4.439591121,-4.71005289,-4.494070772,-4.376191169
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.703261112,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.37673801,-4.235574484,-4.352968028,-4.383234393,-3.968809811,-4.124422856,-4.36868968,-4.063736978,-3.964130372
-23.25349666,-3.760816087,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.094311264,-1.05803998,-0.9146332,-1.318836569,-2.223905683,-1.398549513,-1.27743853,-1.318295695,-1.594458868
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.852328582,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.591515876,-4.289129932,-4.438417225,-4.703179558,-4.207091727,-4.476735401,-4.054328754,-4.161660932,-4.174361279
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.862124424,-23.25349666,-23.25349666,-23.25349666,-9.169664186,-3.600532527,-5.023314163,-3.023630498,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.332234272
-23.25349666,-23.25349666,-3.994255491,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.686807189,-2.549374224,-2.849802909,-2.831288337,-2.228616856,-2.738493111,-2.373647472,-2.445875078,-2.211039176
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.019124064,-23.25349666,-23.25349666,-3.739699821,-3.652266592,-3.907209712,-4.780835649,-3.035001302,-3.428144158,-3.036982284,-3.915328755,-4.106266544
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.257316457,-23.25349666,-23.25349666,-23.25349666,0.473366938,0.496646477,1.26672525,0.589255568,1.398647127,1.008389894,1.144243956,1.193611121,1.042742558
-23.25349666,-23.25349666,-23.25349666,-4.413860279,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.689158281,-5.068980994,-4.725807807,-4.307596771,-4.692401257,-4.500934222,-4.226550403,-4.299504855,-3.828622991,-4.111985325
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.496495367,-23.25349666,-2.021994297,-2.045494081,-2.086466969,-1.81248468,-1.387541583,-1.733403624,-1.873985332,-1.794631827,-1.492155842
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.497139488,-23.25349666,-23.25349666,-5.052672515,-0.883718493,-0.697362058,-0.967889105,-0.569118715,-0.429531615,-0.291731732,-0.461218338,-0.769160944,-0.563209483
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.502408357,-23.25349666,-23.25349666,-4.94736411,-23.25349666,-23.25349666,-4.262130911,-5.127400281,-4.406839215,-6.401693952,-5.84038809
-23.25349666,-23.25349666,-23.25349666,-4.526264699,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.869918122,-3.872816283,-3.790087301,-3.913043512,-3.362064557,-3.598615815,-3.928360812,-3.474022337,-3.579537389
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.538920902,-23.25349666,1.871940817,1.999505718,1.391546421,2.853336636,1.187766995,1.097479271,1.180865369,1.116889635,0.05039275
-23.25349666,-4.685529229,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.554095015,-3.552514612,-3.524357377,-3.307626611,-3.072325707,-3.360528889,-3.144341131,-3.430084282,-3.283978424
-23.25349666,-23.25349666,-23.25349666,-4.77163544,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.186143179,-0.522543187,-0.861367569,-0.848687249,0.079001044,-0.253015021,0.085515498,-0.47473188,-0.167792037
-4.787838755,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.382910136,-0.418692908,-0.490307968,-0.441099643,-0.348892954,-0.126496341,-0.240067846,-0.416421602,-0.334220244
-23.25349666,-23.25349666,-4.953530509,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-7.997085609,-23.25349666,-7.039630734,-23.25349666,-23.25349666,-4.744560739,-4.020053904,-5.306592217,-4.834042168
-5.019825454,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-6.495286074,-6.998312411,-6.317054257,-23.25349666,-6.190963075,-5.529065415,-6.590698688,-5.191617599,-5.661254552
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.025427318,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.686825448,-1.613579189,-2.249166976,-1.816682809,-0.886213296,-1.428085743,-1.63789323,-1.434671276,-1.179618074
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.064643596,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-9.437000953,-23.25349666,-4.7423761,-6.804754898,-3.462651191,-2.562678142,-3.674706621
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.066462603,-23.25349666,-23.25349666,-23.25349666,-4.574454312,-4.371215223,-4.578999441,-4.563767224,-3.967433619,-3.955526757,-4.695018289,-3.788609572,-3.92141373
-23.25349666,-23.25349666,-5.107081178,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.655290461,-2.974661199,-4.04001714,-5.969931767,-0.377293138,-1.242890806,-0.856494059,-1.035248554,-1.307985154
-3.808643556,-23.25349666,-23.25349666,-23.25349666,-23.25349666,4.168415101,-23.25349666,-23.25349666,-3.900107139,-23.25349666,-23.25349666,-8.477436383,-23.25349666,-5.231170251,-3.104305726,-4.044930834,-7.356423849,-4.09069581
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.221844455,-23.25349666,-23.25349666,-23.25349666,-3.606746805,-4.198851544,-2.968742891,-8.332994001,-2.174425216,-3.109841055,-2.530035502,-3.443698977,-2.834991124
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.222549988,-4.687123748,-7.393595281,-3.649497684,-3.535901196,-4.449753626,-3.513631129,-3.672819248,-3.150562464,-3.132874579,-2.94871902
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.228618134,-23.25349666,-23.25349666,-7.898261208,-4.925895341,-4.669717596,-4.493775281,-4.910892623,-4.186860033,-4.619577898,-4.051069138,-4.580803038,-4.065109398
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.256338523,-23.25349666,-23.25349666,-0.229514795,-0.369129489,-0.206834368,0.121227517,0.23583034,0.116433165,0.065220425,-0.056159954,0.275296518
-23.25349666,-8.64184705,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.949263523,-23.25349666,-23.25349666,-2.885606363,-2.868144594,-2.789457452,-2.804944781,-2.599570976,-1.850253245,-2.195910964,-2.752814535,-2.18625113
-23.25349666,-23.25349666,-23.25349666,-5.29157885,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.086875332,-1.669715429,-2.635083513,-2.736507707,-1.894056984,-1.261525371,-1.620282819,-1.830576615,-1.754223531
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.338380325,-23.25349666,-0.448146888,-0.53711214,-0.313780008,-0.874133335,-0.371549317,0.023291224,-0.416878966,0.076873187,-0.391058478
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.351171605,-23.25349666,-23.25349666,-2.738215095,-3.015656789,-2.968464189,-2.732356053,-2.173944817,-2.283082054,-2.105910913,-3.068510806,-2.238922027
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.357208316,-23.25349666,-4.243102446,-4.669220056,-3.880310912,-4.144579816,-3.490857043,-3.928832541,-4.029606692,-3.779854127,-4.172874702
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.392936503,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.581836042,-2.943895171,-2.507732616,-2.460726638,-2.287302002,-2.206479061,-2.521294709,-2.426164389,-2.172317666
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.471526202,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.640012061,-4.256839529,-23.25349666,-23.25349666,-2.800955959,-3.377152856,-2.781526537,-5.020913801,-1.97638622
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.474143697,-23.25349666,0.767946446,-0.915255278,-0.911061392,1.292559965,0.497333169,1.614514285,1.607087431,1.545204221,1.286152553
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.576339584,-23.25349666,-4.676702563,-6.220820241,-4.03352814,-7.377357707,-4.074217117,-3.694826447,-4.647486607,-3.851042474,-4.168156943
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.578205852,-7.457325714,1.659965226,0.022655933,1.725000947,0.018552982,2.601385354,2.181644555,2.081694671,1.156595732,2.758126738
-2.343783803,-2.405652914,-2.541468131,-4.081028013,-1.466218439,-1.739162143,-2.903763368,-3.288151313,-1.81500819,-4.507274974,-4.434390284,-4.14369225,-3.665838583,-23.25349666,-4.364919935,-6.698920403,-4.488029871,-4.577037619
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.631866427,-23.25349666,-23.25349666,-23.25349666,-4.260803431,-4.252265986,-4.44356535,-4.301369513,-3.714416745,-4.10751182,-3.975200558,-4.302973943,-3.892692501
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.740048944,-23.25349666,-23.25349666,-23.25349666,-8.303600665,-1.673064371,-0.948589097,-1.518963153,-0.922596714,-1.840469732,-1.341311422,-2.186758036,-2.015461635,-1.266151717
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.862246864,-23.25349666,-23.25349666,-23.25349666,-3.419605579,-23.25349666,-23.25349666,-2.020781208,-1.783467456,-1.92788736,-3.349385768,-1.276658496,-1.102167553
